,location,event,date,artists,genre
0,Basel,Openair-Basel,2016-08-12,"['Battles ', ' The Cinematic Orchestra ']",
1,Le-Locle,Rock-Altitude-Festival,2016-08-12,"['Neurosis ', ' Godspeed You Black Emperor ', ' Mutoid Man ', ' Tesa ']",
2,Zürich,Top-Casino-Band,2016-08-12,[' DJ Andy '],traditional
3,Zofingen,Heitere-Openair,2016-08-12,"['Joss Stone ', ' The Strypes ']",Pop
4,Zürich,Rihanna,2016-08-12,['Rihanna '],
5,Basel,Orgelspiel-zum-Feierabend,2016-08-12,['Urs Aeberhard '],Classic
6,Schaffhausen,Stars-in-Town,2016-08-12,"['James Morrison ', ' Kodaline ']",
7,Zofingen,Heitere-Openair,2016-08-12,"['Sido ', ' Skunk Anansie ', ' Wanda ']",
8,Gstaad,Besuch-aus-St.-Petersburg-I,2016-08-12,[' Boris Berezovsky '],Classic
9,Windisch,Femmes-fatales-,2016-08-12,[' Christina Daletska '],Classic
10,Feuerthalen,South-Mountain,2016-08-12,['South Mountain '],
11,Zürich,Bilder-einer-Ausstellung,2016-08-12,['Alexander Yakovlev '],Classic
12,Aarburg,Sounds-of-Street,2016-08-12,"['Böhse Brüder ', ' Superyob ', ' Jennie Woo ']",
13,Baden,Marcelo-Attie-&-Band,2016-08-12,"['Marcelo Attie & Band ', ' Marcelo Attie ', ' Manuel Scepka ', ' Silvan Mathis ']",
14,Basel,Balakumbala-Duo-&-Friends,2016-08-12,"[' Viviane de Farias ', ' Ricardo Fiuza: ', ' Oliver Pellet ', ' Mauro Martins ', ' Zé Luíz Nascimento ', ' Marco Lobo ']",
15,Schaffhausen,Inner-Circle,2016-08-12,['Inner Circle '],
16,Basel,Im-Fluss,2016-08-12,['The Tarantinos '],Pop
17,Zürich,Mutefish,2016-08-12,['Mutefish '],
18,Zürich,Work,2016-08-12,[' hosted by Gallest '],
19,Zürich,Crew-Love,2016-08-12,['DJs Busy Fingaz '],
