,location,event,date,artists,genre
0,Basel,Bachelorrezital,2014-06-17,"[' Esther Schwalm ', ' Jonas Hillenmeyer ']",Classic
1,Basel,Bachelorrezital,2014-06-17,[' Raphael Ilg '],Classic
2,Basel,Masterrezital,2014-06-17,[' Lorenzo Mastropaolo '],Classic
3,Zürich,Festspiele-Zürich-Extrakonzert,2014-06-17,"[' Dénes Várjon ', ' Izabella Simon ']",Classic
4,Basel,Masterrezital,2014-06-17,[' Tania Ramos Morado '],Classic
5,Basel,Edu-Egito,2014-06-17,['Edu Egito '],
6,Bern,Hollis-Brown,2014-06-17,['Hollis Brown '],
7,null,Anthrax,2014-06-17,['Anthrax '],
8,Zürich,Of-Mice-&-Men,2014-06-17,"['Of Mice & Men ', ' support: Blessthefall ']",
9,Basel,Masterrezital,2014-06-17,[' Anna Miklashevich '],Classic
10,Basel,Chaotic-moebius-Hidden-Melody,2014-06-17,"[' Ellen Fallowfield ', ' ']",Classic
11,Luzern,Workshopkonzert,2014-06-17,"[' Oliver Gloor ', ' Benjamin Leumann ', ' Adrian Böckli ']",
12,Rubigen,Walter-Trout-abgesagt,2014-06-17,['Walter Trout '],
