,location,event,date,artists,genre
0,Zürich,Debut-matinée,2013-05-20,"[' Esen Kivrak ', ' Olgu Kizilay ', ' Efdal Altun ', ' Cag Ercag ', ' Iraz Yildiz ']",Classic
1,Basel,Orgelkonzert-zu-Pfingsten,2013-05-20,['Babette Mondry '],Classic
2,Zürich,Galakonzert,2013-05-20,[' Cameron Carpenter '],Classic
3,Komplex-Klub,Zürich,2013-05-20,['Murder By Death '],
4,Zürich,Ólafur-Arnalds,2013-05-20,['Ólafur Arnalds '],Pop
5,Komplex-457,Zürich,2013-05-20,['Murder By Death '],
6,null,Innes-Sibun,2013-05-20,['Innes Sibun '],
7,Flawil,Portulak,2013-05-20,"[' Sara Cantina ', ' Rainer Hagmann ', ' Geri Zumbrunn ', ' Jean-Pierre Dix ', ' Dani Schmid ']",Pop
8,Zürich,Tom-McRae,2013-05-20,['Tom McRae '],Pop
9,Winterthur,The-Pigeon-Detectives,2013-05-20,['The Pigeon Detectives '],
10,Zürich,David-Meier's-Hunter-Gatherer,2013-05-20,"[' David Meier ', ' Tobias Meier ', ' Manuel Troller ', ' Silvan Jeger ', ' Marc Méan ']",
11,Zürich,Savages,2013-05-20,"['Savages ', ' support: Johnny Hostile ']",
12,Reussbühl,Dollar-Bill-&-His-One-Man-Band,2013-05-20,['Dollar Bill & His One Man Band '],
