,location,event,date,artists,genre
0,Zürich,Karin-Streule-Band,2014-04-24,"[' Karin Streule ', ' Niklaus Mäder ', ' Mirco Häberli ', ' Andriu Maissen ']",
1,Solothurn,Madball,2014-04-24,"['Madball ', ' Biohazard ', ' H2O ', ' Devil In Me ', ' Wisdom in Chains ']",
2,Bern,Symphoniekonzert,2014-04-24,[' Soyoung Yoon '],Classic
3,Zürich,Thursday-Night-Jazz,2014-04-24,"[' Rebecca Spiteri ', ' Jürg Ramspeck ', ' Joel Reiff ', ' Rolf Lyssy ']",
4,Zürich,100-Jahre-Hauptgebäude-der-Universität-Zürich,2014-04-24,[' Wolf Matthias Friedrich '],Classic
5,Zürich,Drama-Emperor,2014-04-24,['Drama Emperor '],Pop
6,Zürich,Sonar,2014-04-24,['Sonar '],Pop
7,Bern,Mellow-Mark,2014-04-24,['Mellow Mark '],
8,Zürich,Eric-Burdon-&-The-Animals,2014-04-24,['Eric Burdon & The Animals '],Pop
9,Zürich,JJ-Grey-&-Mofro,2014-04-24,['JJ Grey & Mofro '],Pop
10,Zürich,Elva-Bai-&-David-Ruosch-Band,2014-04-24,['Elva Bai & David Ruosch Band '],Pop
11,Kloten,Pop-Music-With-Groove-Passion-and-Soul,2014-04-24,"[' Luzian Graber ', ' Joel D. Allison ']",Pop
12,Basel,Dave-Specter's-Chicago-All-Stars-feat.-Lurrie-Bell,2014-04-24,"[""Dave Specter's Chicago All-Stars feat. Lurrie Bell ""]",
13,Winterthur,Kissangwa-Mbouta,2014-04-24,['Kissangwa Mbouta '],
14,Köniz,Lova-&-Band,2014-04-24,['Lova & Band '],Pop
15,Zürich,Blitz-the-Ambassador,2014-04-24,"['Blitz the Ambassador ', ' Samuel Bazawule ', ' Alexis Hountondji ', ' Florian Fourlin ', ' Josiah Woodson ', ' Nicolas Bongrand ']",
16,Basel,Laura-Stevenson,2014-04-24,['Laura Stevenson '],
17,Solothurn,The-Sweet-Remains,2014-04-24,['The Sweet Remains '],
18,Baden,JRP,2014-04-24,"[' Mirjam Harzenmoser ', ' Mathieu Friz ', ' Alex Merz ', ' Marius Meier ']",
19,Lausanne,Augustines,2014-04-24,['Augustines '],
20,Bern,Kevin-Seconds,2014-04-24,"['Kevin Seconds ', ' Louise Distras ']",
21,Luzern,Nige-Bray,2014-04-24,['Nige Bray '],
22,Bern,Kultur-for-Free,2014-04-24,['Junior '],
23,Wetzikon,Dÿse,2014-04-24,['Dÿse '],
24,Sankt-Gallen,Sleaford-Mods,2014-04-24,['Sleaford Mods '],
25,Schaffhausen,Lisa-&-The-Lips,2014-04-24,['Lisa & The Lips '],
