,location,event,date,artists,genre
0,Zürich,Werner-&-Company,2013-10-29,['Werner & Company '],Pop
1,Zürich,Jazzapero,2013-10-29,"[' Michael Gassmann ', ' Eric Hunziker ', ' Gregor Müller ', ' Andy Brugger ', ' Herbert Kramis ']",
2,Luzern,Piano-Entertainment,2013-10-29,['Mark Tenger '],
3,Zürich,Konzert,2013-10-29,['Tom Bernhard '],Classic
4,Zürich,Klavierabend,2013-10-29,['Marek Bracha '],Classic
5,Basel,Apothéoses,2013-10-29,"['Amandine Beyer ', ' Alba Roca ', ' Baldomero Barciela ', ' Francesco Romano ', ' Anna Fontana ']",Classic
6,Zürich,Junge-Solisten-aus-St.-Petersburg,2013-10-29,"[' Alisa Sadikova ', ' Alexander Boldachev ', ' Elizaveta Ukrainskaya ']",Classic
7,Luzern,Nuria-Rial,2013-10-29,"[' Nuria Rial ', ' Daniel Dodds ']",Classic
8,null,Der-Klangmagier,2013-10-29,['Grigory Sokolov '],Classic
9,Zürich,Arcane-Roots,2013-10-29,['Arcane Roots '],
10,Zürich,Jim-Hunter,2013-10-29,['Jim Hunter '],
11,null,Baloise-Session,2013-10-29,['Gloria Estefan '],Pop
12,Zürich,Kirk-Lightsey-Quartet,2013-10-29,"['Kirk Lightsey Quartet ', ' Kirk Lightsey ', ' Stéphane Belmondo ', ' Stephan Kurmann ', ' Bernd Reiter ']",
13,Zürich,Amparo-Sánchez,2013-10-29,['Amparo Sánchez '],
14,Zürich,Mighty-Oaks,2013-10-29,['Mighty Oaks '],Pop
15,Salle-des-fêtes-de-Thônex,Thônex,2013-10-29,['Gentleman '],Gentleman
16,Zürich,Deerhunter-abgesagt,2013-10-29,['Deerhunter '],
17,Zürich,Ira-May,2013-10-29,"[' Ira May ', ' Benjamin Leuenberger ', ' Silvia Strunk ', ' Simon Matiz ', ' Chris Heath ', ' Ramon Vaca ', ' Simon Ehrat ']",Pop
18,Bad-Bonn,Düdingen,2013-10-29,['Suzanne Vega '],
19,Basel,ACHTUNG!-Connan-Mockasin-Abgesagt!!,2013-10-29,['Connan Mockasin '],Pop
20,Luzern,Aerie,2013-10-29,"[' Ingo Hipp ', ' Sam Comerford ', ' Laurent Méteau ', ' Peedu Kass ', ' Matt Jacobson ']",
21,Basel,Raw-Vision-&-Frank-Moebus,2013-10-29,"[' Christoph Grab ', ' Frank Moebus ', ' Silvan Jeger ', ' Maxim Paratte ']",
22,Aarburg,Queensryche,2013-10-29,['Queensryche '],
23,Basel,Mr.-Vertigo-feat.-Simon-Spiess,2013-10-29,"[' Ursus Bachthaler ', ' Fabian Gisler ', ' André Bader ']",
24,Liebefeld,Tuesday-Jam,2013-10-29,"['Benj Külling ', ' Stewy von Wattenwyl ', ' Thomas Dürst ', ' Tobias Friedli ']",
