,location,event,date,artists,genre
0,Basel,Mizmorim-Festival,2016-01-15,[' Hans-Jürg Müller '],Classic
1,Bern,Orgelpunkt,2016-01-15,"['Lee Stalder ', ' Nayan Stalder ']",Classic
2,Basel,Mizmorim-Festival,2016-01-15,[' Hans Jürg Müller '],Classic
3,Zürich,Werner-und-Company,2016-01-15,['Werner und Company '],Pop
4,Basel,Orgelspiel-zum-Feierabend,2016-01-15,['Lydia Schimmer '],Classic
5,Dietikon,Feierabendmusik,2016-01-15,"['Ryma Métahri ', ' Bernhard Hörler ']",Classic
6,Zürich,Kevin-Gates,2016-01-15,['Kevin Gates '],
7,Zürich,Liederabend,2016-01-15,['Edita Gruberova '],Classic
8,Zürich,Int.-Zürcher-Orgeltage,2016-01-15,"['Felix Gubser ', ' Sacha Rüegg ']",Classic
9,Zürich,Trost-im-Hier-und-Jetzt,2016-01-15,"[' Camilla Tilling ', ' Christian Gerhaher ']",Classic
10,Wohlen,One-Day-Remains,2016-01-15,['One Day Remains '],Pop
11,null,4.-Meisterzyklus-Konzert,2016-01-15,"['Sol Gabetta ', ' Frank Braley ']",Classic
12,Luzern,Galakonzert-zum-Neujahr,2016-01-15,"[' Monika Rebholz ', ' Joachim Moser ']",Classic
13,Brunnen,Navarra,2016-01-15,"['Ingolf Turban ', ' Sebastian Bohren ', ' Dmitri Demiashkin ']",Classic
14,Zürich,Musikkollegium-im-St.-Peter-Klassische-Musik-mit-einem-Gast,2016-01-15,"['Andreas Ottensamer ', ' Roberto González Monjas ', ' Cäcilia Chmel ', ' Alice Sara Ott ']",Classic
15,Zürich,Gisela-Horat-Trio,2016-01-15,"[' Gisela Horat ', ' Samuel Büttiker ', ' Simon Iten ']",
16,Bern,Nomadi,2016-01-15,['Nomadi '],
17,Zürich,Édith-Piaf-Petite-grande-dame,2016-01-15,"['Licia Chery ', ' Sylphe ', ' Alexandre Pelichet ', ' Felix Raffel ', ' g) Felix Haller ', ' g) Florian Arnicas ']",Pop
18,Luzern,Gus-MacGregor,2016-01-15,['Gus MacGregor '],Pop
19,Zürich,Sheldon-Suter-&-Domeniconi-Schlegel-Suter,2016-01-15,"[' Sheldon Suter ', ' Roberto Domeniconi ', ' Jan Schlegel ']",
20,Winterthur,U.-K.-Trio,2016-01-15,"[' Ueli Kempter ', ' Andreas Aeberhard ', ' Kevin Chesham ']",
21,null,Drumsights,2016-01-15,"[' Pierre Favre ', ' Chris Jaeger ', ' Markus Lauterburg ', ' Valeria Zangger ']",
22,Liebefeld,Nils-Wogram-Root-70,2016-01-15,"[' Nils Wogram ', ' Hayden Chisholm ', ' Matt Penman ', ' Jochen Rückert ']",
23,Basel,Joe-Haider-Jazz-Orchestra,2016-01-15,"[' Matthias Spillmann ', ' Daniel Blanc ', ' Domenic Landolf: ']",
24,Zürich,Booost,2016-01-15,"[' Reggie Saunders ', ' Andreas Beer ', ' Marc Schoedler ', ' Thomas Chaillan ', ' Armando Ribeiro ']",
25,Baden,Chicago-Swing-Rats,2016-01-15,"[' Hansruedi Gattiker ', ' Charlie Schumacher ', ' Bruce Roberts ', ' Urs Rellstab ', ' Hans Krauer ', ' Ernst Grädel ', ' René Grimm ']",
26,Arbon,Le-Rex,2016-01-15,"[' Benedikt Reising ', ' Marc Stucki ', ' Andreas Tschopp ', ' Marc Unternährer ', ' Rico Baumann ']",
27,Bern,Vater-Morgana-&-support-Bees-and-Trees,2016-01-15,"['Rety del Rey ', ' Fabian ', ' Luca ', ' Florian ', ' Armin ']",
28,Glarus,Otto-Normal,2016-01-15,['Otto Normal '],Pop
29,Basel,Kizz-Obsession,2016-01-15,['DJ Barata '],
30,Aarau,Uma-Ovjek,2016-01-15,"['Uma Ovjek ', ' Kimska ']",
