,location,event,date,artists,genre
0,Zürich,Bassquartett,2015-03-08,"[' Peter K Frey ', ' Jan Schlegel ', ' Daniel Studer ', ' Christian Weber ']",
1,Bern,Romantische-Streichtrio-Perlen,2015-03-08,"['Stefan Meier ', ' Julia Malkova ', ' Alexander Kaganovsky ']",Classic
2,Uster,Metronome-Quintett,2015-03-08,"[' Rebecca Spiteri ', ' Richard Lipiec ', ' Martin Hugelshofer ', ' Jean-Yves Petiot ', ' Fernand Schlumpf ']",
3,Schaffhausen,Winterreise-D-911,2015-03-08,"['Miranda de Miguel ', ' Nino Aurelio Gmünder ']",Classic
4,Basel,Frauenkomponiert-Unerhörte-Orchesterklänge,2015-03-08,"['Maya Boog ', ' Barbara Doll ', ' Isabelle Schnöller ']",Classic
5,Winterthur,Bekannte-unbekannte-Romantik,2015-03-08,"['Emanuel Rütsche ', ' Jun Onaka ']",Classic
6,Luzern,Die-schönsten-Opernchöre,2015-03-08,"[' Luisella De Pietro ', ' Violetta Radomirska ']",Classic
7,Basel,Lieder-der-Ferne,2015-03-08,"['Beatrice Voellmy ', ' Anne-May Krüger ', ' Claudia Weissbarth ', ' Nils Kohler ']",Classic
8,-Alte-Kirche,Boswil,2015-03-08,[' Dorothee Mields '],Classic
9,Aarau,Klavierrezital,2015-03-08,['Teo Gheorghiu '],Classic
10,null,Vierfältig-Schweizer-Klänge-damals-und-heute,2015-03-08,"[' works by Caroline Charrière ', ' Helena Winkelman ']",Classic
11,Zürich,Tango-Organtino,2015-03-08,['Martin Heini '],Classic
12,Baden,Klavierrezital,2015-03-08,['Praxedis Genevieve Hug '],Classic
13,null,Albin-Brun's-NAH-Quartett,2015-03-08,"[' Albin Brun ', ' Andy Gabriel ', ' Marc Unternährer ', ' Andy Aegerter ']",traditional
14,Wädenswil,Vom-Scheiden-der-Wege,2015-03-08,"['Matthias Ziegler ', ' Christoph Baumann ', ' Reto Senn ']",
15,Luzern,Fumetto-Internationales-Comix-Festival,2015-03-08,['Adamstown '],Pop
16,Zürich,James-Taylor-&-Band,2015-03-08,['James Taylor & Band '],Pop
17,Luzern,Joey-DeFrancesco-Trio,2015-03-08,"[' Joey DeFrancesco ', ' Dan Wilson ', ' Jason Brown ']",
18,Zürich,Dr.-Lonnie-Smith,2015-03-08,"['Dr. Lonnie Smith ', ' Dr. Lonnie Smith ', ' Jonathan Kreisberg ', ' Joe Dyson ']",
19,Zürich,Dorit-Chrysler,2015-03-08,['Dorit Chrysler '],
20,Zürich,Kammermusik-Soiree,2015-03-08,"['Juliane Banse ', ' Sabine Meyer ', ' Aleksandar Madzar ']",Classic
21,Zürich,Ariel-Pink,2015-03-08,['Ariel Pink '],
22,Basel,Revolution,2015-03-08,[' Emmanuel Pahud '],Classic
23,null,P.R.O.B.L.E.M.S.,2015-03-08,['P.R.O.B.L.E.M.S. '],
24,Zürich,Internationales-Country-Music-Festival,2015-03-08,['Jeff Turner Band '],
25,Feuerthalen,Miss-Kenichi,2015-03-08,['Miss Kenichi '],Pop
26,Zürich,The-Preatures,2015-03-08,['The Preatures '],
27,Zürich,Tom-Lüneburger,2015-03-08,['Tom Lüneburger '],
28,Basel,Lilabungalow,2015-03-08,"['Lilabungalow ', ' René Kolditz ', ' David Bönsch ']",Pop
29,Zermatt,D'un-matin-de-printemps,2015-03-08,"['Désirée Pousaz ', ' Vreni Rotzer ']",Classic
