,location,event,date,artists,genre
0,Gstaad,Matinée-des-jeunes-étoiles-VI,2016-08-20,['Arata Yumi '],Classic
1,Gampel,Openair-Gampel,2016-08-20,"['Sportfreunde Stiller ', ' Hoodie Allen ', ' Lonely the Brave ']",
2,null,Royal-Arena-Festival,2016-08-20,"['Nas ', ' Skepta ', ' Looptroop Rockers ', ' Lady Leshurr ']",
3,null,Royal-Arena-Festival,2016-08-20,"[' Masta Ace ', ' Nimo ']",
4,Stein-am-Rhein,Klingen-Openair,2016-08-20,"['Morgan Delt ', ' The Oscillation ', ' Uncanny Valley ']",Pop
5,Gampel,Openair-Gampel,2016-08-20,"[' The Bosshoss ', ' Half Moon Run ']",
6,Arosa,Winterthurer-Symphoniker,2016-08-20,['Rudolf Koelman '],Classic
7,Stein-am-Rhein,Klingen-Openair,2016-08-20,"['Crows ', ' Edgarville ']",
8,Pully,For-Noise,2016-08-20,"[' Anaemia ', ' Jaako Eino Kalevi ', ' Flying Horseman ']",
9,Pully,For-Noise,2016-08-20,"['Braziliers ', ' Ropoporose ']",
10,Zürich,Werner-und-Company,2016-08-20,['Werner und Company '],traditional
11,Winterthur,Winterthurer-Musikfestwochen,2016-08-20,"[' Oh Wonder ', ' The Slow Show ', ' Fil Bo Riva ']",
12,Greifensee,Jazz-am-See,2016-08-20,"['The Dixie Ticklers ', ' The Dixie Company ']",
13,Greifensee,Jazz-am-See,2016-08-20,['Dixie Ticklers '],
14,Zweisimmen,Italy-II-Tea-for-two-and-a-Dessert-for-Yehudi,2016-08-20,"['Patricia Kopatchinskaja ', ' Polina Leschenko ']",Classic
15,Wollerau,Altes-verjazzt-Dowland-und-Purcell-treffen-zwei-Saxophone,2016-08-20,"['Rafael Schilt ', ' Tobias Pfister ', ' Alexander Seidel ']",
16,Bern,Serenade,2016-08-20,"[' Stanley Clark ', ' Wassil Christov ', ' Vicente Climent Calatayud ', ' Justin Clark ', ' Benjamin Jacob Green ', ' Daniel Schädeli ']",Classic
17,null,Verdi-Openair-Wil,2016-08-20,"[' Sorin Coliban ', ' Nicole Bosshard ', ' Mona Somm ']",Classic
18,Seuzach,Die-Nacht-der-Tenöre-Seuzacher-Konzertreihe,2016-08-20,"['Daniel Moos ', ' Aldo Bertolo ', ' Ramtin Ghazavi ', ' Niclas Oettermann ', ' Daniel Moos ']",Classic
19,Basel,Simon-Spiess-Trio,2016-08-20,"[' Simon Spiess ', ' Bänz Oester ', ' Jonas Ruther ']",
20,Seuzach,Klassik-Open-Air-Seuzach-Die-Nacht-der-Tenöre,2016-08-20,"['Aldo Bertolo ', ' Ramtin Ghazavi ', ' Niclas Oettermann ', ' Moderation: Daniel Moos ']",Classic
21,Baden,Skidrola,2016-08-20,"[' Peter Aebersold ', ' Dominik Wyss ', ' Dominik Eichenberger ', ' Nik Hasler ']",
22,Greifensee,Jazz-am-See,2016-08-20,['Dixie Company feat. Diane Davidson '],
23,Luzern,Lucerne-Festival-Late-Night-2,2016-08-20,[' Reinhold Friedrich '],Classic
24,Winterthur,Musikfestwochenende,2016-08-20,['DJ Doug Shipton '],
