,location,event,date,artists,genre
0,Winterthur,Kova-Zappa,2015-02-21,"[' Mattia Zappa ', ' Ivo Kova ']",
1,Aarau,Bucher's-Organ-Book,2015-02-21,"[' Michael Bucher ', ' Thomas Bauser ', ' Lukas Mantel ']",
2,Bern,Bernische-Chopin-Gesellschaft,2015-02-21,['Florian Favre '],Classic
3,Liestal,Karel-de-Matteis,2015-02-21,['Karel de Matteis '],Pop
4,Baden,Überzeugung,2015-02-21,"[' Marisa Waldburger ', ' Marc Bätscher ', ' Ursula Hächler ', ' Jason Paul Peterson ']",Classic
5,Zürich,Prager-Kammervirtuosen,2015-02-21,"['Bohuslav Matousek ', ' Petr Adamec ']",Classic
6,Zürich,Stuttgarter-Philharmoniker,2015-02-21,"[' Dimitri Ashkenazy ', ' Anica Defuns ', ' Violetta Radomirska ', ' Hans-Jürg Rickenbacher ', ' Marc-Olivier Oetterli ']",Classic
7,Zürich,Macy-Gray,2015-02-21,['Macy Gray '],
8,null,Veil-of-Maya,2015-02-21,"['Veil of Maya ', ' Chelsea Grin ', ' Black Tongue ', ' Oceans Ate Alaska ']",
9,Zug,Disruption,2015-02-21,[' Andy Rive '],
10,Zürich,Milky-Chance-ausverkauft,2015-02-21,['Milky Chance '],
11,Dübendorf,Los-Acuna,2015-02-21,['Los Acuna '],
12,Winterthur,Burst-&-Bloom,2015-02-21,['Brutal Youth '],
13,Basel,Kirk-Lightsey-Trio,2015-02-21,"[' Kirk Lighstey ', ' Darryl Hall ', ' Sangoma Everett ']",
14,Zug,Polo-Hofer-&-Die-Band,2015-02-21,"[' Polo Hofer ', ' H.P. Brüggemann  ', ' Mario Capitanio ', ' Peter Enderli ', ' Marc Gerber ', ' \r\nAndi Hug ']",
15,Zürich,Zimi's-Hot-Swing-Trio,2015-02-21,"[' Andreas Bugs ', ' Hans Ermel ', ' Marcel Zimmermann ']",
16,Baden,The-Cordon-Blues-Band,2015-02-21,"[' Marc A.K. ', ' Erich S. ', ' Martin L. ', ' Charlie H. ', ' Henry H. ']",
17,Aarau,Antilopen-Gang,2015-02-21,['Antilopen Gang '],
18,Aarau,Crowbar,2015-02-21,"['Crowbar ', ' Iron Walrus ']",
19,Zürich,Akua-Naru,2015-02-21,"['Akua Naru ', ' Akua Naru ', ' Julian Ritter ', ' Leif Braeutigam ', ' Alexander Roenz ', ' Wendy Milton ']",
20,Liebefeld,Pena-flamenca-los-caracoles,2015-02-21,['Murat Coskun '],
21,Bern,Candy-Dulfer,2015-02-21,['Candy Dulfer '],
22,Zürich,Best-Friends,2015-02-21,"[' Gianpiero Laganá ', ' Evelina Brecht ', ' Luca Pacino ', ' Giusi Basile ', ' Michele Scarfó ', ' Sal Randy ', ' Salvatore Catalano ']",Pop
23,null,Spider-Murphy-Gang,2015-02-21,['Spider Murphy Gang '],Pop
24,Lausanne,Mutilation-Rites,2015-02-21,"['Mutilation Rites ', ' Hierophant ']",
25,Sankt-Gallen,Bohren-und-Der-Club-of-Gore,2015-02-21,['Bohren und Der Club of Gore '],
26,Zürich,Benjamin-Heart,2015-02-21,"[' Benjamin Heart ', ' Nicolas Stocker ']",Pop
