,location,event,date,artists,genre
0,Basel,Bachelorrezital,2014-06-25,['Aniele Steininger '],Classic
1,Basel,Bachelorrezital,2014-06-25,['Carlos Gil-Gonzalo '],Classic
2,Basel,Bachelorrezital,2014-06-25,['Miguel Pisonero '],Classic
3,Basel,Masterrezital,2014-06-25,[' Christina Sutter '],Classic
4,Basel,Masterrezital,2014-06-25,[' Camilla Köhnken '],Classic
5,Luzern,Musik-mit-Pfeffer-und-Gurke,2014-06-25,['Christian Mettler '],
6,Ascona,Jazz-Ascona,2014-06-25,"['Craig Adams & The Voices of New Orleans ', ' The New Breed Brass Band feat. Travis Hill ', ' Nikki & Jules ', ' Mr. Boogie Mitch Woods ', ' Sugarpie & The Candymen feat. Michael Supnick ', ' Eileina Dennis & Band ']",
7,Zürich,Festspiele-Zürich-Beethoven-Zyklus-V,2014-06-25,[' Maria João Pires '],Classic
8,Lyss,Downset-abgesagt,2014-06-25,['Downset '],
9,Basel,Masterrezital,2014-06-25,[' Judit Bardolet Vilaró '],Classic
10,Bern,Karnatik-and-Hindustani,2014-06-25,"['Piu Nandi ', ' Rohan Dasgupta ', ' Arvind Bhargav ', ' Guru Raghvendra ', ' Udai Mazumdar ']",
11,Basel,Masterrezital,2014-06-25,[' Claudia Avila '],Classic
12,Luzern,Workshopkonzert,2014-06-25,"[' Yaëlle Dällenbach ', ' Bruno Hochstrasser ', ' Demian Coca Guzman ', ' Steffen Peters ', ' Florian Schneider ']",
