,location,event,date,artists,genre
0,Zürich,Luck-and-Work-l-lll,2014-11-30,"['Monika Brustmann ', ' Jeannine Hirzel ', ' Rea Claudia Kost ', ' Eva Nievergelt ', ' Valentin Johannes Gloor ']",Pop
1,Zürich,Werner-und-Company,2014-11-30,['Werner und Company '],Pop
2,Zürich,Das-erste-Mal,2014-11-30,[' Lawrence Power '],Classic
3,Zürich,Kammermusik-Matinee,2014-11-30,"['Simon Fuchs ', ' Kaspar Zimmermann ', ' Michael Reid ', ' Florian Walser ']",Classic
4,Thun,Thun-750-Jahre,2014-11-30,"['Alexandre Dubach ', ' Andreas Graf ']",Classic
5,Weggis,1.-Advent,2014-11-30,['Frank Tender '],
6,Luzern,Lucerne-Festival-am-Piano,2014-11-30,['Chris Hopkins '],
7,Walkringen,Galeriekonzert-Schwanengesang,2014-11-30,"['Ludwig Geiger ', ' Jürg Bitterli ']",Classic
8,Zürich,Werner-und-Company,2014-11-30,['Werner und Company '],Pop
9,Zürich,Unerhört,2014-11-30,['Luciano Biondini '],
10,Baden,Die-Geburt-Christi-Weihnachtsoratorium,2014-11-30,"[' Barbara Böhi ', ' Sara Maurer ', ' Felix Rienth ']",Classic
11,Zürich,Freundschaft-Liebe-Tod,2014-11-30,"[' Sophie Klussmann ', ' Jan Thomer ', ' James Elliott ', ' Detlef Roth ', ' Tobias Schabel ']",Classic
12,Rafz,Sopran-und-Hammerflügel,2014-11-30,"['Daniela Eaton ', ' Urs Schweizer ']",Classic
13,Rapperswil,Musik-im-Schloss-II,2014-11-30,"[' Jan Vogler ', ' conductor: Robin Peter Müller ']",Classic
14,Zürich,Luck-and-Work-lV-Vl,2014-11-30,"['Monika Brustmann ', ' Jeannine Hirzel ', ' Rea Claudia Kost ', ' Eva Nievergelt ', ' Niklaus Kost ']",Pop
15,-Eglise-du-Pasquart,null,2014-11-30,[' Thilo Muster '],Classic
16,Zürich,Adventskonzert,2014-11-30,"[' Martin Eigenmann ', ' Winston Blue ', ' Mike Isenegger ', ' Manuel Müller ']",
17,Winterthur,Fugerit-invida-aetas,2014-11-30,"[' Anna-Katharina Graf ', ' Donna Molinari ', ' Martin Flüge ']",Classic
18,Aarburg,Undine-oder-die-Geschichte-eines-hoffnungslosen-Wassergeistes,2014-11-30,"[' Mona Petri ', ' Barbara Bossert ', ' Kathrin Bertschi ', ' Hannes Bärtschi ']",Classic
19,Bern,Konzert,2014-11-30,[' Malwina Sosnowski '],Classic
20,Basel,Adventskonzert,2014-11-30,"[' Anita Spiess ', ' Michael Herrmann ', ' Yannik Richert ']",Classic
21,Zürich,Konzert,2014-11-30,[' Laurent Tinguely '],Classic
22,Winterthur,Magnificat,2014-11-30,"['Andrea Brunner ', ' Alexandra Radici ', ' Lorenz Küchler ', ' Magdalena Dür ', ' Lisa Appenzeller ', ' Yves Brühwiler ']",Classic
23,Meggen,Panflötenkonzert-Weihnachts-Melodien-aus-aller-Welt,2014-11-30,"['Dominic Domide ', ' Ariel Rossi ']",traditional
24,Luzern,Lucerne-Festival-am-Piano,2014-11-30,['Aaraon Goldberg '],
25,Kappel-am-Albis,Musik-und-Wort,2014-11-30,"[' Maki Wiederkehr ', ' Daniel Meller ', ' Flurin Cuonz ']",Classic
26,Luzern,Lucerne-Festival-am-Piano,2014-11-30,['Bernd Lhotzky '],
27,Mühlethurnen,Jan-Hirte's-Blues-Explosion,2014-11-30,"[""Jan Hirte's Blues Explosion ""]",
28,null,The-Shivas,2014-11-30,['The Shivas '],
29,Zollikon,Adventskonzert,2014-11-30,"[' Annette Labusch ', ' Daniel Bentz ', ' Sascha Litschi ']",Classic
30,Zürich,Gelibte-majn-Lieder-in-Jiddisch,2014-11-30,"[' Dela Hüttner ', ' Karin Meier ', ' Jürg Luchsinger ', ' Stefanie Kunckler ']",
31,Luzern,Lucerne-Festival-am-Piano,2014-11-30,['Ehud Asherie '],
32,Luzern,Lucerne-Festival-am-Piano,2014-11-30,['Marc-André Hamelin '],Classic
33,Luzern,Lucerne-Festival-am-Piano,2014-11-30,['Chris Hopkins '],
34,Zürich,Unerhört,2014-11-30,"[' Christoph Irniger ', ' Stefan Aeby ', ' Dave Gisler ', ' Raphaele Bossard ', ' Michi Stulz ', ' Steve Coleman ']",
35,Zürich,Patrick-Wolf,2014-11-30,['Patrick Wolf '],
36,Rorbas-Freienstein,Hudaki-Village,2014-11-30,['Hudaki Village '],
37,null,Ricchi-e-Poveri,2014-11-30,['Ricchi e Poveri '],
38,Zürich,The-Hillbilly-Moon-Explosion,2014-11-30,[' support: Dollar Bill '],
39,Zürich,A-Night-at-the-Opera,2014-11-30,[' Catriona Bühler '],Classic
40,Bern,Utopie-der-Baustelle-Die-Halle,2014-11-30,"['Balts Nill ', ' Katharina Weber ']",
41,Bern,Utopie-der-Baustelle-Die-Halle,2014-11-30,"['Balts Nill ', ' Katharina Weber ']",
42,Zürich,Joey-Badass,2014-11-30,"['Joey Badass ', ' Waldo ']",
43,Aarburg,The-Animals-&-Friends,2014-11-30,['The Animals & Friends '],
44,Zug,Eskorzo,2014-11-30,['Eskorzo '],
45,null,Salsa-Sunday,2014-11-30,[' Alexander Cachaca '],
