,location,event,date,artists,genre
0,Luzern,Piano-Entertainment,2014-05-02,['Herb Miller '],
1,Basel,Orgelspiel-zum-Feierabend,2014-05-02,['Martin Sander '],Classic
2,Gelterkinden,Alles-Kaffee-oder-was-,2014-05-02,"[' Béa Droz ', ' Selina Beltrani ', ' Simon Peter ']",
3,Zürich,Last-Avenue,2014-05-02,['Last Avenue '],
4,Dübendorf,U.K.-Trio,2014-05-02,"[' Ueli Kempter ', ' Andreas Aeberhard ', ' Kevin Chesham ']",
5,Luzern,Gladiator-Live-to-Projection,2014-05-02,"[' Lisa Gerrard ', ' Gladiator ']",Classic
6,Zürich,Bruno-Schneider-&-I-Tempi,2014-05-02,[' Bruno Schneider '],Classic
7,Baden,American-Dream,2014-05-02,"[' Marielle Oggier ', ' Marc Bätscher ', ' Ursula Hächler ', ' Jason Paul Peterson ']",Classic
8,Aarau,Despised-Icon,2014-05-02,"['Despised Icon ', ' support: Brutality Will Prevail ', ' Cerebral Bore ']",
9,Liebefeld,Zwischen-Himmel-und-Hölle,2014-05-02,[' Viktor Pellegrini '],Classic
10,Zürich,Internationales-Jazz-&-Blues-Festival,2014-05-02,"['C.J. Boyd & The Red Hot Louisiana Band ', ' Zydeco Playboys ']",
11,Zürich,Klangvoller-Frühling,2014-05-02,"[' Noemi Nadelmann ', ' Maria Solozobova ', ' Juri Bashmet ']",Classic
12,Basel,Jazzfestival-Basel,2014-05-02,['Vieux Farka Touré & Trio '],
13,Lyss,Gorguts,2014-05-02,"['Gorguts ', ' support: Misery Index ', ' Meathook ', ' Fleshless ']",
14,Stans,Stanser-Musiktage,2014-05-02,['Orquestra do Fuba '],
15,Zürich,Love-Bravely-eine-Collage-aus-Opernarien,2014-05-02,['Srdjan Vukasinovic '],Classic
16,Stans,Stanser-Musiktage,2014-05-02,['Satelliti '],
17,Zürich,Acoustic-Friday,2014-05-02,"[' Stefanie Erni ', ' Christian Zemp ', ' Andreas Gut ', ' David Heizmann ']",
18,Luzern,Jello-Biafra-and-the-Guantanamo-School-of-Medicine,2014-05-02,['Jello Biafra and the Guantanamo School of Medicine '],
19,Baden,Trash-Town-Rockabilly-Weekender,2014-05-02,"[' Blue Rockin ', ' Screamin Victor And The Heartattacks ']",
20,Basel,Nuevo-Tango-Nuevo-II,2014-05-02,[' Marcelo Nisinman '],Classic
21,Basel,Muttertagskonzert,2014-05-02,['Die Paldauer '],traditional
22,Liestal,Stiller-Has,2014-05-02,"[' Endo Anaconda ', ' Schifer Schafer ', ' Markus Fürst ', ' Salome Buser ']",Pop
23,Uster,Maryann-Cotton,2014-05-02,"['Maryann Cotton ', ' Manzana ', ' Luxury Toys ', ' Peekaboo Primate ']",
24,Zürich,Trio-Hug-Mune-Zeilinger,2014-05-02,"[' Charlotte Hug ', ' Diego Mune ', ' Bernadette Zeilinger ']",
25,Baden,Liebman-Eskelin-Quartet,2014-05-02,"[' David Liebman ', ' Ellery Eskelin ', ' Anthony Joseph Marino ', ' Jim Black ']",
26,Bern,A-l'ancienne,2014-05-02,[' Janina Müller '],Classic
27,Basel,Bachelorkonzert,2014-05-02,[' Judith Schneider '],Classic
28,Liebefeld,Hans-Feigenwinter-Zinc,2014-05-02,"[' Domenic Landolf ', ' Andreas Tschopp ', ' Hans Feigenwinter ']",
29,Basel,Performativer-Musikabend-mit-Klavier,2014-05-02,"[' Stefanie Grubenmann ', ' Michelangelo Rinaldi ']",Classic
30,Zürich,Svavar-Knutur,2014-05-02,['Svavar Knutur '],Pop
31,Stäfa,Mark-Geary,2014-05-02,"['Mark Geary ', ' support: Nicole Maguire ']",
32,Basel,Bokani-Dyer-Quintet,2014-05-02,"[' Matthias Spillmann ', ' Donat Fisch ', ' Bokani Dyer ', ' Stephan Kurmann ', ' Norbert Pfammatter ']",
33,Aarau,Ohrbooten,2014-05-02,"['Ohrbooten ', ' Smith & Smart ']",
34,Winterthur,The-Bare-Tunes,2014-05-02,"[' Mace Mitchell ', ' Tsering Purtag ']",
35,Lyss,The-Expectation,2014-05-02,['The Expectation '],
36,Basel,Freitagsbar,2014-05-02,['Simon MacHale '],
37,Frick,Mokoomba,2014-05-02,['Mokoomba '],
38,Zürich,Gemüsegartenprojekt,2014-05-02,"[' Daniel Affentranger ', ' Fortunat Haefliger ', ' Lukas Wyss ', ' Claude Stucki ', ' Mischa Frey ', ' Lukas Blattner ']",
39,Zürich,Jack-Sus,2014-05-02,"[' Benedict Schönenberger ', ' Daniel Affentranger ', ' Philipp Eden ', ' Jonas Brügger ']",
40,Rubigen,Della-Mae,2014-05-02,['Della Mae '],
41,Stans,Stanser-Musiktage,2014-05-02,['Julia Biel '],
42,Solothurn,Irish-Night,2014-05-02,['Live: LED Farmers '],
43,Lenzburg,Hank-Shizzoe,2014-05-02,"[' Hank Shizzoe ', ' Tom Etter ', ' Simon Baumann ']",Pop
44,null,Kaaris,2014-05-02,['Kaaris '],
45,Aarburg,Savoy-Brown,2014-05-02,['Savoy Brown '],
46,Luzern,Chase-the-Ace,2014-05-02,"['Chase the Ace ', ' Saints of Los Angeles ']",
47,Zürich,Rapsody-&-9th-Wonder,2014-05-02,['Rapsody & 9th Wonder '],
48,Düdingen,James-Ferraro,2014-05-02,['James Ferraro '],
49,Zürich,King-Champions-Sounds,2014-05-02,['King Champions Sounds '],
50,Kriens,Kassen-Mosse,2014-05-02,"['Kassen Mosse ', ' DJs Spider ', ' Torn Hawk ']",Electronic
51,Winterthur,Turnstunde,2014-05-02,['DJs Rampue '],
