,location,event,date,artists,genre
0,Winterthur,Die-Samstagsmatinée,2013-06-29,"[' Michael Zismann ', ' Annapaola Zismann-Jacomella ']",
1,Interlaken,Trucker-&-Country-Festival,2013-06-29,"['Hillbilly Rockers ', ' Heavy Load ']",
2,Openair-St.-Gallen,null,2013-06-29,"['The Bloody Beetroots ', ' Kings of Leon ', ' Band of Horses ', ' Rival Sons ', ' Callejon ']",
3,Openair-St.-Gallen,null,2013-06-29,"['Retro Stefson ', ' Movits ', ' Jake Bugg ', ' Kyla La Grange ', ' Alex Hepburn ', ' DJ Zedd ']",
4,Basel,Duo-Simolka-Wohlhauser,2013-06-29,"['Christine Simolka ', ' René Wohlhauser ']",Classic
5,Zürich,Vorabend-Patrozinium,2013-06-29,"['Heiner Wanner ', ' Felix Gubser ']",Classic
6,Zürich,1-Jahr-Café-Lang,2013-06-29,[' Pedro Franco '],
7,-Alte-Kirche,Boswil,2013-06-29,"['Aleksey Igudesman  ', ' Hyung-ki Joo ']",Classic
8,Luzern,Easy-Jazz-mit-einer-Prise-Pop,2013-06-29,['Fabienne Ambühl '],
9,Fischingen,Im-Märchenschloss,2013-06-29,"[' Adrian Schilling ', ' Hossein Samieian ']",Classic
10,Interlaken,Trucker-&-Country-Festival,2013-06-29,"[' Bellamy Brothers & Friends ', ' Sammy Kershaw ', ' Country Sisters ']",
11,Zumikon,Sommerkonzerte,2013-06-29,[' Dario Schmid '],Classic
12,null,Sommerkonzerte-im-Schloss-Au,2013-06-29,"[' Valentin Wandeler ', ' Valentin Vogt ']",Classic
13,Hallenstadion,Zürich,2013-06-29,['Rihanna '],Rihanna
14,Basel,Konzert,2013-06-29,"['Barbara Zinniker ', ' Roswitha Müller ', ' Valentina Pfister-Modestova ']",Classic
15,Unterägeri,Klangreise,2013-06-29,"['Olivia Heredia ', ' Andreas Betschart ', ' Dorottya Marosvári ']",Classic
16,Zürich,Benefizkonzert,2013-06-29,['Nathanael Gubler '],
17,Näfels,Al-Bano,2013-06-29,['Al Bano '],
18,Zürich,Alphorn-&-Nordic-Winds,2013-06-29,"[' Eliana Burki ', ' Karoliina Kantelinen ', ' Lukas Mantel ']",Classic
19,Zürich,Jalex-Akuntu,2013-06-29,['Jalex Akuntu '],
20,Zürich,Hearings-1.2,2013-06-29,"['Marcus Weiss ', ' Frantz Loriot ', ' Jonas Kocher ', ' Alfred Zimmerlin ', ' Peter K Frey ', ' Daniel Studer ']",
21,Basel,Juarez-Moreira-Quinteto,2013-06-29,"[' Juarez Moreira ', ' Cléber Alves ', ' Ricardo Fiuza ', ' Stephan Kurmann ', ' Esdras Neném Ferreira ']",
22,Liebefeld,Afentoula-Razeli-&-Banda,2013-06-29,"[' Afentoula Razeli ', ' Panagiotis Koutsouras ', ' Ioannis Kolovos ', ' Panagiotis Papageorgiou ']",
23,Zürich,The-Flying-Moustache,2013-06-29,[' Automatic Sam '],
24,-Alte-Kirche,Boswil,2013-06-29,[' Knackeboul '],Classic
25,Rorschach,El-Bachatazo-Latin-Night,2013-06-29,"['DJs Elvis ', "" Da'le ""]",
26,Stall-6,Zürich,2013-06-29,['Steezo '],
27,Zürich,Bad-Gal-Spice,2013-06-29,['Bad Gal Spice '],
