,location,event,date,artists,genre
0,Zürich,Monte-Carlo,2014-09-24,['Monte Carlo '],Pop
1,Luzern,Piano-Entertainment,2014-09-24,['Daniel Roos '],
2,Basel,Altstadt-Serenaden,2014-09-24,[' Nils Kohler '],Classic
3,Luzern,What-We-Feel,2014-09-24,"['What We Feel ', ' Moscow Death Brigade ']",
4,Bern,The-Three-Kings,2014-09-24,"[' Mario Capitanio ', ' Tevfik Kuyas ', ' Bruno Dietrich ']",Pop
5,Zürich,Chor-und-Orgelmusik-aus-Europa,2014-09-24,[' Jörg Ulrich Busch '],Classic
6,Basel,In-Classical-Mood,2014-09-24,['Rani Orenstein '],Classic
7,Luzern,World-Band-Festival,2014-09-24,['Canadian Brass '],traditional
8,Wallisellen,Musikfesttage-Wallisellen,2014-09-24,[' Nuria Rial '],Classic
9,Zürich,Jazz-im-Seefeld,2014-09-24,"[' Omri Ziegele ', ' Yves Theiler ']",
10,Zürich,Väsen,2014-09-24,['Väsen '],
11,Zürich,Julia-Biel,2014-09-24,['Julia Biel '],
12,null,Kammerchor-Kaluga,2014-09-24,['Kammerchor Kaluga '],
13,Lyss,The-Casualties,2014-09-24,['The Casualties '],
14,Luzern,Jam-Night,2014-09-24,"[' Claudio Berger ', ' Flurin Iten ', ' Mischa Maurer ', ' Fabian Hänni ']",
15,Baden,Pippo-Pollina-Trio,2014-09-24,"[' Pippo Pollina ', ' Roberto Petroli ', ' Max Kämmerling ']",
16,Baden,Frühe-Werke-grosser-Meister,2014-09-24,"[' Carolin Forster Borioli ', ' Liisa Tamminen ', ' Cecilia Garcia ']",Classic
17,Winterthur,Ghost-Town-Trio-feat.-Marianne-Racine,2014-09-24,"[' Marianne Racine ', ' Urs Vögeli ', ' Claude Meier ', ' Emanuel Künzi ']",
18,Zürich,Haens'che-Weiss-String-Ensemble,2014-09-24,"["" Haens'che Weiss "", ' Holzmanno Winterstein ', ' Vali Mayer ']",
19,Baden,Marcos-Davi-Quartett,2014-09-24,"[' Marcos Davi ', ' Dieter Buchwalder ', ' Florian Abt ', ' Fabio Freire ']",
20,Luzern,Alumni-Concert,2014-09-24,"[' Sarah Buechi ', ' Stefan Aeby ', ' André Pousaz ', ' Lionel Friedli ']",
21,null,Amélie-Junes,2014-09-24,"[' Amélie Junes ', ' Michel Spahr ', ' Benjamin Heart ', ' Nicolas Stocker ']",
22,Lausanne,Cats-On-Trees,2014-09-24,['Cats On Trees '],
23,Basel,The-Cup,2014-09-24,"[' Florenz Hunziker ', ' Ursus Bachthaler ', ' Peter Wagner ', ' Christoph Mohler ']",
24,Wädenswil,Kaama,2014-09-24,"[' Katja Mair ', ' Christy Doran ', ' Hanspeter Pfammatter ', ' Andreas Schnellmann ', ' Marc Halbheer ']",
25,Zürich,Super-8-Sänger,2014-09-24,"[' Svea Schildknecht ', ' Francisca Näf ', ' Breno Quinderé ', ' Lior Leibovici ', ' Ivo Haun ', ' conductor: Jean-Jacques Knutti ', ' Jean-Christophe Groffe ']",Classic
26,Winterthur,La-Bastard,2014-09-24,['La Bastard '],
27,Zürich,Renzo-Spotti-Trio,2014-09-24,"[' Renzo Spotti ', ' Thomi Hirt ', ' Daniel Disler ']",
28,Basel,Emilia-Anastazja,2014-09-24,"[' Emilia Anastazja ', ' Eliyah Reichen ', ' Vincent Ruiz ', ' Dominik Burkhalter ']",
29,Bern,The-Burning-Hell,2014-09-24,['The Burning Hell '],
