,location,event,date,artists,genre
0,Luzern,Piano-Entertainment,2013-12-20,['Mega Horvath '],
1,Basel,Orgelspiel-zum-Feierabend,2013-12-20,['Louis van Niekerk '],Classic
2,Dietikon,Feierabendmusik,2013-12-20,"['Liliane Huber-Müller ', ' Patrick Lerf ', ' Bernhard Hörler ']",Classic
3,Zürich,Pharoahe-Monch,2013-12-20,['Pharoahe Monch '],
4,Zürich,Weihnachtskonzert,2013-12-20,"[' Roberta Invernizzi ', ' Sonia Prina ', ' Julian Prégardien ', ' Kay Stiefermann ']",Classic
5,Zürich,Konzert,2013-12-20,"[' Dmitry Sinkovsky ', ' conductor: Dorothee Oberlinger ']",Classic
6,Basel,The-Power-of-Love,2013-12-20,['The Harlem Gospel Singers Show '],
7,null,Der-Messias,2013-12-20,"[' Nuria Rial ', ' Robin Blaz ', ' Benjamin Hulet ', ' Marc Stone ']",Classic
8,Jona,Tinu-Heiniger-&-Allstar-Band,2013-12-20,"[' Tinu Heiniger ', ' Gert Stäuble ', ' Wolfgang Zwiauer ', ' Pudi Lehmann ']",Pop
9,Altikon,Konzert,2013-12-20,"[' Bauwien van der Meer ', ' Petra Ehrismann ', ' Gerben Houba ', ' Michel Poels ']",Classic
10,Salle-Métropole,Lausanne,2013-12-20,['Amel Bent '],
11,Baden,Black-Stuff,2013-12-20,['Ann Is Ok '],
12,Basel,Masterrezital,2013-12-20,[' Bogdan Bozovic '],Classic
13,Winterthur,Spoerri-Girod,2013-12-20,"[' Bruno Spoerri ', ' Roger Girod ']",
14,Zürich,Niggli-Oester-Pasquier,2013-12-20,"[' Lucas Niggli ', ' Bänz Oester ', ' Elodie Pasquier ']",
15,Winterthur,Los-Banditos,2013-12-20,['Los Banditos '],
16,Basel,Malcolm-Braff-Inside,2013-12-20,"[' Malcolm Braff ', ' Reggie Washington ', ' Lukas Koenig ']",
17,Zürich,John-Francis,2013-12-20,['John Francis '],
18,Zürich,New-Bottle-Old-Wine,2013-12-20,"['Reto Suhner ', ' Lukas Heuss ', ' Thomi Geiger ', ' Thomas Lüthi ', ' Daniel Blanc ']",
19,Liebefeld,Zisman-,2013-12-20,"['Zisman / Fulgido Duo ', ' Michael Zisman ', ' Sebastien Fulgido ']",
20,Schaffhausen,The-Animals-&-Friends,2013-12-20,['The Animals & Friends '],
21,Basel,Freitagsbar,2013-12-20,"[' Juan María Braceras ', ' Jonatan Blaty ', ' Alejandro Sarmentero ', ' Mitch Méndez ']",
22,Thun,Diving-For-Sunken-Treasure,2013-12-20,['Diving For Sunken Treasure '],
23,Aarau,Lilabungalow,2013-12-20,['Lilabungalow '],Electronic
24,Bern,Abu-&-Trashbashpuppetshow,2013-12-20,['Abu & Trashbashpuppetshow '],
25,Zürich,Philippe-Malls-Hydra,2013-12-20,"[' Philippe Mall ', ' Urs Wiesner ', ' Tibor Elekes ', ' Florian Arbenz ']",
26,Richterswil,Hear-Again,2013-12-20,"[' Ruth Marty ', ' Tony Artho ', ' Dezibel Kluge ', ' Orlando Monsch ', ' Marcel Hässig ']",
27,Bern,Petaah-Morgan,2013-12-20,['Petaah Morgan '],
28,Zürich,Saalschutz-Krippenspiel,2013-12-20,[' Knarf Rellöm Trinity '],Pop
29,Basel,Jan-Blomqvist-&-Band,2013-12-20,['Jan Blomqvist & Band '],Electronic
