,location,event,date,artists,genre
0,Basel,Masterrezital,2013-05-06,[' Marina Fixle '],Classic
1,Basel,Masterrezital,2013-05-06,[' Birgit Trinkl '],Classic
2,Zürich,Patterns-Vibrations,2013-05-06,"[' Rahel Cunz ', ' Mateusz Szczepkowski ', ' Patrick Jüdt ', ' Imke Frank ']",Classic
3,Zürich,Konzert,2013-05-06,[' Joshua Bell '],Classic
4,Zürich,Spektrum-Carissimi-und-seine-Schüler,2013-05-06,"[' Aline Burla ', ' Aristide Du Plessis ', ' Matias Lanz ', ' conductor: Markus Utz ']",Classic
5,Flawil,Bluesonix,2013-05-06,"[' Simone Johnson ', ' Bully Schoch ', ' Toni Schilter ', ' Stefan Dennler ']",
6,Zürich,Christine-Owman,2013-05-06,[' Mirabai Peart '],
7,null,Barn-Owl,2013-05-06,['Barn Owl '],
8,Härterei-Club,Zürich,2013-05-06,['Sportfreunde Stiller '],
9,Hallenstadion,Zürich,2013-05-06,['Zucchero '],Zucchero
10,Winterthur,Jessica-Bailiff-&-Boduf-Songs,2013-05-06,['Jessica Bailiff & Boduf Songs '],Pop
11,Basel,Masterrezital,2013-05-06,[' Evi Sanoll '],Classic
12,Zürich,Roy-Nathanson's-Sotto-Voce,2013-05-06,"[""Roy Nathanson's Sotto Voce "", ' Roy Nathanson ', ' Curtis Fowlkes ', ' Sam Bardfeld ', ' Tim Kiah ', ' Napoleon Maddox ']",
13,null,Los-Explosivos,2013-05-06,['Los Explosivos '],
14,Basel,Unort,2013-05-06,"[' Manuel Diem ', ' Oscar van Hoogevest ']",Pop
15,Zürich,One-Lick-Less,2013-05-06,"['One Lick Less ', ' Deborah Kant ']",
