,location,event,date,artists,genre
0,Brienz,Brienzersee-Rockfestival,2015-08-07,"['Thunder ', ' H.E.A.T. ']",
1,Basel,Orgelspiel-zum-Feierabend,2015-08-07,['Enrico Presti '],Classic
2,Schaffhausen,Stars-in-Town,2015-08-07,"['Passenger ', ' John Butler Trio ']",Pop
3,null,Apéro-concert,2015-08-07,['Nervous '],
4,Thun,Bachwochen-Thun-Festlicher-Auftakt,2015-08-07,"['Alexis Vincent ', ' Kaspar Zehnder ', ' Vital Julian Frey ']",Classic
5,Rougemont,Gstaad-Menuhin-Festival-Early-Fusion-III,2015-08-07,"['Arianna Savall ', ' Petter Udland Johansen ', ' Sveinung Lilleheier ', ' Michal Nagy ', ' Miquel Angel Cordero ', ' David Mayoral ']",Classic
6,Appenzell,Aus-meinem-Leben,2015-08-07,[' Martin Lucas Staub '],Classic
7,Bern,Crowbar,2015-08-07,['Crowbar '],
8,Winterthur,Die-Frischen-Fische,2015-08-07,"[' Eddy Sidamgrotzki ', ' Martin Beerli ', ' Hansjörg Egli ', ' Werner ""Globi Straub ', ' Bernd Thielemann ']",
9,Basel,Im-Fluss,2015-08-07,['Cold Specks '],Pop
10,Bern,Bad-Reputation,2015-08-07,['Bad Reputation '],Pop
11,Zürich,Zürcher-Theater-Spektakel,2015-08-07,"['La Dame Blanche ', ' Yaite Ramos Rodriguez ', ' Marc Damblé ', ' Lukmil Perez ']",
12,Zürich,Bugle,2015-08-07,['Bugle '],
13,Zürich,Paul-White-feat.-Tenderlonious,2015-08-07,['Paul White feat. Tenderlonious '],Electronic
