,location,event,date,artists,genre
0,Basel,Herzlich-tut-mich-Verlangen,2013-03-06,['Marie-Odile Vigreux '],Classic
1,Luzern,Piano-Entertainment-Blue-Soul-&-Me,2013-03-06,['Mark Tenger '],
2,Zürich,Meisterinterpreten-in-Zürich,2013-03-06,[' Hélène Grimaud '],Classic
3,Zug,Yield,2013-03-06,"[' Remo Winiger ', ' Patrick Fankhauser ', ' Timon Nielsen ', ' Beno Staub ']",
4,Zentrum-Paul-Klee,Bern,2013-03-06,['Rebekka Bakken '],
5,Winterthur,Dolce-Far-Niente,2013-03-06,"[' Sandra Veraldi ', ' Ueli Weber ']",Pop
6,Volkshaus,Zürich,2013-03-06,['Khaled '],Khaled
7,Kafi-für-Dich,Zürich,2013-03-06,"['Nathaniel Robin Mann ', ' The Great Park ']",
8,Komplex-457,Zürich,2013-03-06,['Matisyahu '],Matisyahu
9,Dübendorf,Redhouse-Gang,2013-03-06,"[' Heli Schnüriger ', ' Urs Heiniger ', ' Dino Leonardo Todisco ']",
10,Hallenstadion,Zürich,2013-03-06,"['Kool & The Gang ', ' Earth Wind and Fire Experience feat. Al McKay ', ' Sister Sledge ', ' Chic ', ' Imagination ']",
11,Frick,Katrin-Roush,2013-03-06,['Katrin Roush '],Pop
12,Winterthur,Spiel-Trieb-East,2013-03-06,"[' Charlotte Weniger ', ' Stefan Wyler ', ' Martin Müller ']",
13,Bern,Carmen-Souza,2013-03-06,"['Carmen Souza ', ' Carmen Souza ', "" Theo Pas'cal "", ' Mauricio Zottarelli ', ' Jonathan Idiagbonya ']",
14,Zürich,Fidlar,2013-03-06,['Fidlar '],
15,Zürich,Jazz-Baragge-Wednesday-Jam,2013-03-06,"['Benjamin Külling ', ' Toni Schiavano ', ' Flo Reichle ']",
16,Basel,Daniel-Schläppi-Duo,2013-03-06,"[' Marc Copland ', ' Daniel Schläppi ']",
17,null,Bury-Tomorrow,2013-03-06,['Bury Tomorrow '],
18,Zürich,Pierre-Favre-Artist-in-Residence,2013-03-06,"[' Christian Weber ', ' Michel Wintsch ', ' Christian Wolfarth ', ' Pierre Favre ', ' Philipp Schaufelberger ', ' Dietmar Fuhr ']",
19,Bern,Firehouse-Hot-7,2013-03-06,"['Werner Gisin ', ' Jerry Guanter ', ' Henry Bodmer ', ' Hans Bächtold ', ' Simon Inäbnit ', ' Ivo Maynard ', ' Hans Kilchenmann ']",
20,Alte-Taverne,Adelboden,2013-03-06,['The Bony King of Nowhere '],
21,Zürich,Rohchoscht,2013-03-06,"[' René Keller ', ' Oli Diethelm ', ' Stefan Liechti ', ' Daniel Gerber ', ' Bosco Blatter ']",
22,null,La-colonie-de-vacances,2013-03-06,['La colonie de vacances '],
