,location,event,date,artists,genre
0,Zürich,Italienische-Operngala,2016-02-29,[' Murat Karahan '],Classic
1,Basel,AMG-Sinfoniekonzerte-Klassik,2016-02-29,[' Martin Stadtfeld '],Classic
2,Zürich,Scooter,2016-02-29,['Scooter '],Electronic
3,Zürich,Half-Moon-Run,2016-02-29,['Half Moon Run '],
4,Zürich,Basement,2016-02-29,"['Basement ', ' support: Tigers Jaw ']",
5,Solothurn,Kodaline,2016-02-29,['Kodaline '],Pop
6,null,Blizz-Rhythmia,2016-02-29,"[' Massimo Buonanno ', ' Marcel Waldburger ', ' Stefan Widmer ', ' Niko Zellweger ', ' Urs Streckeisen ']",
7,Zürich,Jesse-Mac-Cormack,2016-02-29,['Jesse Mac Cormack '],
8,Baden,Ikarus,2016-02-29,"[' Ramon Oliveras ', ' Andreas Lareida ', ' Stefanie Suhner ', ' Lucca Fries ', ' Moritz Meyer ']",
9,Zürich,Bill-Laurance,2016-02-29,"[' Bill Laurance ', ' Jon Harvey ', ' Felix Higginbottom ', ' Richard Spaven ']",
10,Winterthur,Adam-Barnes,2016-02-29,['Adam Barnes '],
11,Luzern,Holly-&-Ken-Stringfellow,2016-02-29,['Holly & Ken Stringfellow '],
12,Düdingen,Imarhan,2016-02-29,['Imarhan '],
