,location,event,date,artists,genre
0,Zürich,Strings-for-Holiday,2013-11-04,"['Daniel Schnyder ', ' Heiri Känzig ', ' Toni Renold ', ' Eoin Andersen ', ' Cornelia Brandis ', ' Natalia Mosca ']",
1,Luzern,Montserrat-Caballé,2013-11-04,['Manuel Burgueras '],Classic
2,Solothurn,Günter-Kühlwein-Trio-feat.-Shelley-Martin,2013-11-04,"[' Shelley Martin ', ' Günter Kühlwein ', ' Giorgos Antoniou ', ' Matthias Kuert ']",
3,Zürich,Casually-Dressed,2013-11-04,['Casually Dressed '],
4,null,Acoustic-Elite-Monday,2013-11-04,['Brendan Adams '],
5,Zürich,Liedrezital-Zürich,2013-11-04,"['Leila Pfister ', ' Hartmut Höll ']",Classic
6,Zürich,Spektrum,2013-11-04,"[' Xenia Löffler ', ' Kerstin Kramp ', ' Christian Leitherer ', ' Daniel Beyer ', ' Václav Luks ']",Classic
7,Zürich,Wort-und-Ton-Der-Wolf-im-Schafsballkleid,2013-11-04,"['Christine Ragaz ', ' Lesung: Claudia Sutter ']",Classic
8,Zürich,Old-School-Piano-Blues,2013-11-04,['Andy Boller '],
9,null,Baloise-Session,2013-11-04,"['Patricia Kaas ', ' Birdy ']",Pop
10,Zürich,Müller-Kramis-Baschnagel,2013-11-04,"[' Gregor Müller ', ' Herbert Kramis ', ' Pius Baschnagel ']",
11,Baden,Augur-Ensemble,2013-11-04,"[' Eirik Dørsdal ', ' Anni Elif Egecioglu ', ' Fabian M. Mueller ', ' Kaspar von Grünigen ', ' Øyvind Hegg-Lunde ']",
12,Basel,Masterrezital,2013-11-04,[' Aglaia Graf '],Classic
13,Zürich,Heliocentrics,2013-11-04,['Heliocentrics '],
14,Zürich,Kurt-Rosenwinkel-New-Quartet,2013-11-04,"['Kurt Rosenwinkel New Quartet ', ' Kurt Rosenwinkel ', ' Aaron Parks ', ' Eric Revis ', ' Justin Faulkner ']",
15,Winterthur,Monomontag,2013-11-04,['Ned Colette '],
16,Zürich,Montags-466,2013-11-04,"[' Martial In-Albon ', ' Michael Flury ', ' Fabian Capaldi ', ' Sha ', ' Manu Troller ', ' Nick Bärtsch ', ' Thomy Jordi ', ' Kaspar Rast ']",
