,location,event,date,artists,genre
0,Buchberg,Orgelkonzert-Souvenirs,2013-05-31,['Christian Gautschi '],Classic
1,Basel,Mittagskonzert,2013-05-31,[' Seul Ki Bae '],Classic
2,Basel,Masterrezital,2013-05-31,"[' Anna Belmonte Llongueras ', ' Estelle Costanzo ', ' Kevin Juillerat ', ' Julien Mégroz ', ' Mirka Scepanovic ', ' Catalina Vicens ', ' Flavio Virzi ']",Classic
3,Basel,Masterrezital,2013-05-31,[' Davide Benetti '],Classic
4,Stolzewiese,Zürich,2013-05-31,"['Belleruche ', ' Ewert and The Two Dragons ']",Aloan
5,Basel,Masterrezital,2013-05-31,"[' Anna Belmonte Llongueras ', ' Estelle Costanzo ', ' Kevin Juillerat ', ' Julien Mégroz ', ' Mirka Scepanovic ', ' Catalina Vicens ', ' Flavio Virzi ']",Classic
6,Basel,Orgelspiel-zum-Feierabend,2013-05-31,['Joan Boronat Sanz '],Classic
7,Dietikon,Feierabendmusik-in-der-Kirche,2013-05-31,"['Daniel Albrecht ', ' Bernhard Hörler ']",Classic
8,Zürich,Duo-More-Than-Honey,2013-05-31,"[' Sarah Abrigada ', ' Erika Schmied ']",Pop
9,null,Vicious-Rumors,2013-05-31,"['Vicious Rumors ', ' Iron Knights ', ' Phallax ']",
10,Zürich,Carmen-Fenk-&-Band,2013-05-31,"['Carmen Fenk ', ' Sandro Uetsch ', ' Dani Zihlmann ', ' Nick Mens ', ' Andy Oswald ']",Pop
11,Luzern,Masterabschluss-Konzerte,2013-05-31,"['Julia Rüffert ', ' Christof Mahnig ']",
12,Zürich,Öffentliches-Konzert-in-der-Mühlehalde,2013-05-31,"['Simone Gygax ', ' Eliane Rusterholz ']",Classic
13,Basel,5.-Konzert-der-Konzertreihe,2013-05-31,[' Pi-Chin Chien '],Classic
14,-Alte-Kirche,Boswil,2013-05-31,[' Christa Fleischmann '],Classic
15,Bern,Back-to-the-Future,2013-05-31,"[' Frank Peter Zimmermann ', ' Heidrun Wirth ']",Classic
16,Zürich,Konzert,2013-05-31,"[' Dorothee Mields ', ' Franziska Gottwald ', ' Virgil Hartinger ', ' Klaus Mertens ', ' Peter Solomon ']",Classic
17,Langnau-am-Albis,Konzert,2013-05-31,"['Jörg Frei ', ' Georg Masanz ']",Classic
18,Basel,Finally,2013-05-31,"[' Jeru Ilfu ', ' Martin Villiger ', ' Christoph Göttel ']",Pop
19,Winterthur,5-in-Love,2013-05-31,['5 in Love '],
20,Reussbühl,Marillas,2013-05-31,"[' Myrta Amstad ', ' Pit Furrer ', ' Pete Borel ', ' Nina ']",Pop
21,Chur,Konzert,2013-05-31,[' Till Fellner '],Classic
22,Zürich,Lady-Lamb-the-Beekeeper,2013-05-31,['Lady Lamb the Beekeeper '],Pop
23,Zürich,Liguriani,2013-05-31,['Liguriani '],
24,Bern,Konzert,2013-05-31,"[' Anne-Florence Marbot ', ' Claude Eichenberger ', ' Daniel Jenz ', ' Michael Kreis ']",Classic
25,Hallenstadion,Zürich,2013-05-31,['Josh Groban '],
26,Zürich,Hearings-2.2,2013-05-31,"['Andrea Oswald ', ' Jonas Labhart ', ' Dave Gisler ', ' Christy Doran ', ' Lucas Niggli ', ' Alex Huber ']",
27,Winterthur,Toni-Eberle-Band,2013-05-31,"[' Toni Eberle ', ' David Mäder ', ' Carlo Lorenzi ']",
28,null,Stella-Cruz,2013-05-31,"[' Stella Cruz ', ' Hannah Haessig ', ' Flurin Lanfranconi ', ' David Athanas ']",Pop
29,Basel,Masterrezital,2013-05-31,"[' Anna Belmonte Llongueras ', ' Estelle Costanzo ', ' Kevin Juillerat ', ' Julien Mégroz ', ' Mirka Scepanovic ', ' Catalina Vicens ', ' Flavio Virzi ']",Classic
30,Biglen,Queenz-of-Piano,2013-05-31,['Queenz of Piano '],Pop
31,Liebefeld,Uptown-Big-Band-feat.-Markus-Plattner,2013-05-31,[' Markus Plattner '],
32,Wädenswil,Schönholzer-Racine-&-Weshalb-Forellen-Streichquartett,2013-05-31,"[' Markus Schönholzer ', ' Mariane Racine ', ' Monika Camenzind ', ' Mario Huter ', ' Daniel Thomas ', ' Martin Birnstiel ']",
33,Dübendorf,Portulak,2013-05-31,"[' Sara Cantina ', ' Rainer Hagmann ', ' Geri Zumbrunn ', ' Jean-Pierre Dix ', ' Dani Schmid ']",Pop
34,Thun,The-Beatdown,2013-05-31,['The Beatdown '],
35,Basel,Janto's-Holding,2013-05-31,"[' Karin Ospelt ', ' Simon Spiess ', ' Jan-Andrea Bard ', ' David Brito ', ' Florian Krause ']",Pop
36,Bern,Nick-Waterhouse,2013-05-31,['Nick Waterhouse '],
37,Basel,Tav-Falco-&-Panther-Burns,2013-05-31,['Tav Falco & Panther Burns '],
38,KiFF,Aarau,2013-05-31,"['Wallis Bird ', ' Caroline Keating ']",
39,Kriens,Chet-Faker,2013-05-31,['Chet Faker '],
40,Lausanne,The-Babies,2013-05-31,['The Babies '],
41,Zürich,Solar-Bears,2013-05-31,"['Solar Bears ', ' DJs I Am The Cosmos ']",
