,location,event,date,artists,genre
0,Zürich,Werner-und-Company,2015-07-15,['Werner und Company '],Pop
1,Zürich,Jazz-Arcades,2015-07-15,"['Marco Figini ', ' Philippe Kuhn ']",
2,Zürich,Serenade-im-Park-Pianova-Quartett,2015-07-15,"[' Rahel Cunz ', ' Nicolas Corti ', ' Cobus Swanepoel ', ' Karl-Andreas Kolly ']",Classic
3,Binningen,"""Pan-et-Syrinx""-Orgelkomponisten-aus-dem-Elsass",2015-07-15,"['Francis Jacob ', ' Pierre Vidal und Léon Boëllmann ']",Classic
4,Locarno,Moon-and-Stars,2015-07-15,"['Bob Dylan ', ' Ben Harper & The Innocent Criminals ']",
5,Ernen,Musikdorf-Ernen-Klavierrezital,2015-07-15,['Konstantin Scherbakov '],Classic
6,Montreux,Montreux-Jazz-Festival,2015-07-15,"['Caetano Veloso & Gilberto Gil ', ' Maria Gadú ']",
7,Montreux,Montreux-Jazz-Festival,2015-07-15,"['Anna Calvi ', ' Rae Morris ']",
8,Zürich,Melissa-Etheridge,2015-07-15,['Melissa Etheridge '],
9,null,Stimmen,2015-07-15,"['Lionel Richie ', ' Nomfusi ']",Pop
10,null,Kulturfestival-St.-Gallen,2015-07-15,['Wallis Bird '],Pop
11,null,Strung-Out,2015-07-15,"['Strung Out ', ' Versus The World ', ' The Rebel Assholes ']",
12,Basel,Bucher's-Organ-Book,2015-07-15,"[' Michael Bucher ', ' Thomas Bauser ', ' Mathias Künzli ']",
13,Montreux,Montreux-Jazz-Festival,2015-07-15,"['Alt-J ', ' Fakear ']",
14,Giumaglio,Magic-Blues-Festival,2015-07-15,"['Charlie Musselwhite Band ', ' Keith Thompson Blues Power Band ']",
15,St.-Moritz,Festival-da-Jazz,2015-07-15,"[' Chick Corea ', ' Herbie Hancock ']",
16,Luzern,Komm-Doch-Festival,2015-07-15,['Rea Som '],
