,location,event,date,artists,genre
0,Zürich,Songs-The-Art-of-Storytelling,2016-11-08,"[' Christoph Grab ', ' Dominique Girod ', ' Pius Baschnagel ']",
1,Zürich,Nao,2016-11-08,['Nao '],Pop
2,Bern,Niedeckens-BAP,2016-11-08,['Niedeckens BAP '],
3,Zürich,Rezital-II,2016-11-08,['Christian Zacharias '],Classic
4,Zürich,Montagne-Trio,2016-11-08,"[' Daniel Roelli ', ' Clément Grin ', ' Jules Martinet ']",
5,Basel,Silvan-Zingg-Trio,2016-11-08,"[' Stephanie Trick ', ' Paolo Alderighi ']",
6,Zürich,Nao,2016-11-08,['Nao '],
7,Zürich,Volbeat,2016-11-08,"['Volbeat ', ' Airbourne ']",
8,Zürich,Bullet-For-My-Valentine,2016-11-08,"['Bullet For My Valentine ', ' Killswitch Engage ']",
9,Luzern,Peter-Schärli-Trio-feat.-Glenn-Ferris,2016-11-08,"[' Thomas Dürst ', ' Hans-Peter Pfammatter ', ' Peter Schärli ', ' Glenn Ferris ']",
10,null,Baloise-Session,2016-11-08,"['Silbermond ', ' Max Jury ']",
11,Zürich,Moodslabor,2016-11-08,"[' Marcel Lüscher ', ' Kristinn Smári Kristinsson ', ' Lukas Traxel ', ' Claudio Strüby ']",
12,Zürich,Suono,2016-11-08,['Martin Kälberer '],
13,Thun,Cocoon,2016-11-08,"[' Collin Vallon ', ' Patrice Moret ', ' André Pousaz ']",
14,Zürich,Mörike-Goes-Electronic,2016-11-08,"['Ulrike Mayer-Spohn ', ' Elektr) Javier Hagen ']",Classic
15,Zürich,JPTR,2016-11-08,"[' Andrina Bollinger ', ' Ramón Oliveras ', ' Tobias Stritt ']",Pop
16,Luzern,Hely,2016-11-08,"['Hely ', ' Lucca Fries ', ' Jonas Ruther ']",
17,Zürich,Terence-Blanchard-feat.-The-E-Collective,2016-11-08,"[' Terence Blanchard ', ' Charles Altura ', ' Fabian Almazan ', ' David Ginyard Jr. ', ' Oscar Seaton ']",
18,Basel,Sarah-Chaksad-Orchestra,2016-11-08,"[' Julie Fahrer ', ' Jonas Winterhalter ', ' Octave Moritz ', ' Charles Wagner ']",
19,Luzern,Deville,2016-11-08,['Deville '],
20,Zürich,Wooden-Shjips,2016-11-08,['Wooden Shjips '],
