,location,event,date,artists,genre
0,Basel,After-Work-Party,2015-11-20,['Andy Boller '],
1,Zürich,Monte-Carlo,2015-11-20,['Monte Carlo '],Pop
2,Basel,Orgelspiel-zum-Feierabend,2015-11-20,['Hans Eugen Frischknecht '],Classic
3,Pratteln,The-Amity-Affliction,2015-11-20,"['The Amity Affliction ', ' Defeater ', ' Being As An Ocean ', ' Cruel Hand ', ' Fit For A king ', ' Burning Down Alaska ']",
4,Dietikon,Feierabendmusik,2015-11-20,"['Beat Fries ', ' Bernhard Hörler ']",Classic
5,Zürich,ASD,2015-11-20,['ASD '],
6,Zürich,Schlüssel-zur-Himmelspforte,2015-11-20,"[' Simona Saturova ', ' Marianna Pizzolato ', ' Benjamin Bruns ', ' René Pape ']",Classic
7,Basel,Incanto-Chor-&-Orchester-Basel,2015-11-20,"[' O. Allemann ', ' R. Burnens ', ' N. Niederberger ']",Classic
8,Winterthur,Messa-da-requiem,2015-11-20,"[' Luba Orgonásová ', ' Yvonne Naef ', ' Steve Davislim ', ' Matthew Rose ']",Classic
9,Weinfelden,Philosophische-CH-Musiik,2015-11-20,"[' Praxedis Hug-Rütti ', ' Praxedis Genevieve Hug ']",Classic
10,Basel,Mnozil-Brass,2015-11-20,"['Mnozil Brass ', ' Thomas Gansch ', ' Robert Rother ', ' Roman Rindberger ', ' Leonhard Paul ', ' Gerhard Füssl ', ' Zoltan Kiss ', ' Wilfried Brandstötter ']",
11,Basel,Zwei-Wegbereiter,2015-11-20,['Els Biesemans '],Classic
12,null,Judas-Priest,2015-11-20,['Judas Priest '],
13,null,Call-Me-Kat,2015-11-20,['Call Me Kat '],Pop
14,Basel,Constructions,2015-11-20,"[' Peter Fleischlin ', ' Ferdinand Heiniger ', ' Oliver Schär ', ' Daniel Scheidegger ', ' Karin Jampen ']",Classic
15,Basel,Carmen-Stummfilm-Konzert,2015-11-20,[' Carmen '],Classic
16,Zürich,Friedrich-Liechtenstein,2015-11-20,['Friedrich Liechtenstein '],Pop
17,Zürich,Andreas-Gabalier,2015-11-20,['Andreas Gabalier '],traditional
