,location,event,date,artists,genre
0,Zürich,Klang-Musikgenuss,2014-02-02,"[' Herbert Kefer ', ' Nadia Belneeva ']",Classic
1,Zürich,Festival-russischer-Musik-Von-ganzer-Seele-III,2014-02-02,['Stefano Severini '],Classic
2,Zürich,Festliches-Barock-Konzert,2014-02-02,"[' Alexander Ivanenko ', ' Natalia Ivanenko ', ' Sabine Kaipainen ', ' Tuomas Kaipainen ']",Classic
3,Baden,One-of-a-Million,2014-02-02,['Lubomyr Melnyk '],Electronic
4,Basel,Vater-und-Sohn,2014-02-02,['Aapo Häkkinen '],Classic
5,null,Bonjour-Paris,2014-02-02,"['Albrecht Mayer ', ' Alexander Schmalcz ']",Classic
6,Zürich,Belcanto-Rezital,2014-02-02,"['Sebastien Dupuis ', ' Ronja Bosshard ']",Classic
7,Zürich,Beau-soir,2014-02-02,"['Martin Bauder ', ' Benjamin Kellerhals ']",Classic
8,Pieterlen,Folk-in-Heaven,2014-02-02,['David Gibb & Elly Lucas '],
9,Zürich,Festival-russischer-Musik-Von-ganzer-Seele-III,2014-02-02,"['Kristina Zelenina ', '  Alex Kostenko  ', ' Irina Schönen & Gian Rupf ']",Classic
10,Köniz,Mahmoud-Turkmani-&-Joss-Turnbull,2014-02-02,[' Mahmoud Turkmani '],
11,Allschwil,Musik-&-Wort,2014-02-02,"[' Stefanie Geisberger ', ' Nina Mayer ', ' Nathalie Leuenberger ']",Classic
12,null,Oratorium-Samson,2014-02-02,"[' Dorothea Frey ', ' Liliane Glanzmann ', ' Valentin Johannes Gloor ', ' Marcus Niedermeyr ']",Classic
13,null,Musique-des-lumières-Visions-de-Mahler,2014-02-02,[' Anna Manske '],Classic
14,Wädenswil,Schubert-Lieder-im-Zwischenraum-von-Theater-&-Musik,2014-02-02,"['Isa Lagarde ', ' Noëmi Schindler ', ' Atsushi Sakaï ', ' Anthony Millet ']",Classic
15,Luzern,Festival-Strings-Lucerne,2014-02-02,[' conductor: Rudolf Buchbinder '],Classic
16,Solothurn,No-Bragging-Rights,2014-02-02,['No Bragging Rights '],
17,Basel,States-&-Empires,2014-02-02,['States & Empires '],
18,Zürich,Jochen-Baldes'-Subnoder,2014-02-02,"[""Jochen Baldes' Subnoder "", ' Jochen Baldes ', ' Franz Hellmüller ', ' Thomas Bauser ', ' Raffaele Bossard ', ' Michi Stulz ']",
19,Winterthur,Eva,2014-02-02,"[' Angie Lütolf ', ' Mäcke Bührer ', ' Matthias Spitz ']",Pop
20,Zürich,Kendra-Morris,2014-02-02,['Kendra Morris '],Pop
21,Schaffhausen,Slim-Cessna's-Auto-Club,2014-02-02,"[""Slim Cessna's Auto Club ""]",
22,Basel,To-Kill-A-King,2014-02-02,"['To Kill A King ', ' support: Spring Offensive ']",
23,Zürich,Iva-Bittovà-&-Pierre-Favre,2014-02-02,"[' Iva Bittovà ', ' Pierre Favre ']",
24,Zürich,Charles-Davis-&-Captured-Moments,2014-02-02,"[' Charles Davis ', ' Steffen Hollenweger ', ' Sven Götz ']",
25,Bern,Stian-Westerhus'-Pale-Horses,2014-02-02,"[""Stian Westerhus' Pale Horses "", ' Stian Westerhus ', ' Øystein Moen ', ' Erland Dahlen ']",
26,Baden,One-of-a-Million,2014-02-02,['Poliça '],Pop
